an;cod_fiscal;nume;loc;str;nr;di;dp;fax;sect;tel;jud_com;nr_com;an_com;act_aut;tva;sfarsit;cp;data_stare;stare;judet;imp_100;imp_120;imp_200;imp_410;imp_416;imp_420;imp_423;imp_430;imp_439;imp_500;imp_602;imp_701;imp_710;imp_755;imp_756;bilanturi;bilantultim;imp_412;imp_480;imp_432;detalii_adresa;bloc;scara;etaj;ap;cod fiscal;CAEN;CAENO;I1;I2;I3;I4;I5;I6;I7;I8;I9;I10;I11;I12;I13;I14;I15;I16;I17;I18;I19;I20;I21;I22;I23;I24;I25;I26;I27;I28;I29;I30;I31;I32;I33;I34;I35;I36;I37;I38;I39;I40;I41;I42;I43;I44;I45;I46;DEN_CAENO;DEN_CAEN
2018;13221844;"""KERESZTESEK HAVASSA"" ZABALA - COMPOSESORAT";Z«bala;Z«bala;483;25 Ianuarie   2017;25 Ianuarie   2017;;;;;;null;SENT.CIV.NR.368/25.04.2000;01-02-2017;null;527190;24 Iulie      2000;INREGISTRAT;COVASNA;01-01-2005;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;NU;NU;NU;;;;;;13221844;210;9412;0;429761;0;363170;66591;66591;0;0;0;66591;0;66591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251361;0;249048;0;2313;0;0;0;251361;0;249048;0;2313;0;0;0;0;Activitati ale organizatiilor profesionale;Silvicultura si alte activitati forestiere
2018;13225285;COMPOSESORATUL DE PADURE BARAOLT;Baraolt;Kossuth Lajos;129;07 Iunie      2017;17 Aprilie    2018;;;0754048323;;;null;SENT.CIV. NR.840/21.04.2000;01-05-2004;null;525100;25 Iulie      2000;INREGISTRAT;COVASNA;01-01-2002;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;01-01-2018;01-01-2018;01-01-2018;;;;;;13225285;210;9499;265873;1193961;0;369173;824788;1090661;0;0;45890;1044771;0;1044771;0;315703;0;295200;0;20503;0;0;0;0;0;0;0;0;0;0;0;433263;0;394101;0;39162;0;0;0;748966;0;689301;0;59665;0;0;0;3;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;13243397;COMPOSESORATUL DE PADURE SI PASUNE BATANII MICI;B«Óanii Mici;B«Óanii Mici;227;28 Ianuarie   2015;02 Ianuarie   2018;;;;;;null;SENT.CIV.NR.749/14.04.2000;01-11-2004;null;527017;01 August     2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;13243397;210;9499;515104;1501305;0;121648;1270027;1785131;0;0;109630;1785131;0;1785131;0;256225;0;256225;0;0;0;0;0;0;0;0;0;0;0;0;0;1626829;0;1117791;0;509038;0;0;0;1883054;0;1374016;0;509038;0;0;0;11;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;13264888;COMPOSESORATUL ETFALVA - ZOLTAN;Zoltan;Zoltan;97/A;28 Noiembrie  2018;28 Noiembrie  2018;;;0757823908;;;null;SENT.CIV. NR.1001/05.05.2000;NU;null;527095;09 August     2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;13264888;9499;9499;9976;98959;103;29212;69747;79826;4002;3327;0;72497;0;72497;0;124332;0;185384;0;0;0;61052;0;0;0;0;0;0;0;0;0;188058;0;63677;0;124381;0;0;0;312390;0;249061;0;63329;0;0;0;0;Activitati ale altor organizatii n.c.a.;Activitati ale altor organizatii n.c.a.
2018;13290950;COMPOSESORATUL DE PADURE SI PASUNE HERCULIAN;Herculian;Herculian;50;26 Iunie      2015;02 Ianuarie   2018;;;0267375957;;;null;SENT.CIV.NR.797/17.04.2000;01-11-2002;null;527018;21 August     2000;INREGISTRAT;COVASNA;01-01-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;13290950;210;9499;387387;1207429;504;107416;1100517;1487904;0;0;0;1487904;0;1487904;0;288398;0;379905;0;0;0;91507;0;0;0;0;0;0;0;0;0;1025159;0;911209;0;113950;0;0;0;1313557;0;1291114;0;22443;0;0;0;11;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;13291025;COMPOSESORATUL ALPIN PETRICENI;Petriceni;Petriceni;FN;16 Februarie  2016;17 Aprilie    2018;;;;;;null;SENT.CIV.NR.408/03.05.2000;NU;null;527152;21 August     2000;INREGISTRAT;COVASNA;01-01-2005;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;01-01-2018;01-01-2018;01-01-2018;;;;;;13291025;210;9499;338474;117398;0;57270;60128;398602;0;0;0;398602;0;398602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219645;0;172790;0;46855;0;0;0;219645;0;172790;0;46855;0;0;0;3;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;13307970;COMPOSESORATUL UNIFICAT BIXAD;Bixad;Bixad;402;18 Iunie      2019;18 Iunie      2019;;;365347;;;null;SENT.CIV. NR.745/14.04.2000;NU;null;527116;28 August     2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;01-01-2018;01-01-2018;01-01-2018;Str.Borviz;;;;;13307970;0;9499;34289;245503;0;12677;232826;267115;28451;0;0;201884;36780;238664;0;240194;0;0;0;240194;0;0;0;225895;0;324556;0;0;0;98661;0;0;0;0;0;0;0;0;0;466089;0;324556;0;141533;0;0;3;;Activitati ale altor organizatii n.c.a.;Fara activitate economica
2018;13308020;COMPOSESORATUL VALAL DE JOS;Turia;Turia;835;12 Martie     2008;15 Martie     2008;;;;;;null;SENT.CIV. NR.395/26.04.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;13308020;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13308038;COMPOSESORATUL URBARIAL TURIA DE JOS;TURIA;PRINCIPALA;835;23 August     2000;28 August     2000;;;;;;null;SENT.CIV. NR.394/26.04.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;13308038;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13308046;COMPOSESORATUL ALUNGENI;Alungeni;Alungeni;135;20 Octombrie  2004;21 Octombrie  2004;;;;;;null;SENT.CIV. NR.392/26.04.2000;NU;null;527161;28 August     2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;13308046;0;9499;0;128836;0;92266;31688;31688;0;0;4882;31688;0;31688;13092;13092;13092;13092;0;0;0;0;0;0;0;0;0;0;0;0;29727;29727;4756;4756;24971;24971;0;0;42819;42819;17848;17848;24971;24971;0;0;0;;Activitati ale altor organizatii n.c.a.;Fara activitate economica
2018;13308054;COMPOSESORATUL URBARIAL TURIA DE SUS;TURIA;PRINCIPALA;835;23 August     2000;28 August     2000;;;;;;null;SENT.CIV. NR.398/26.04.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;13308054;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13308062;COMPOSESORATUL  URBARIAL VALAL DE SUS;TURIA;PRINCIPALA;835;23 August     2000;28 August     2000;;;;;;null;SENT.CIV. NR.393/26.04.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;13308062;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13308070;COMPOSESORATUL TURIA DE JOS;Turia;Turia;835;16 Februarie  2016;17 Aprilie    2018;;;;;;null;SENT.CIV. NR.355/19.04.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;13308070;210;9499;74391;58351;0;21352;36999;111390;0;0;0;111390;0;111390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251506;0;250793;0;713;0;0;0;251506;0;250793;0;713;0;0;0;2;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;13308089;COMPOSESORATUL TURIA DE SUS;TURIA;PRINCIPALA;835;23 August     2000;28 August     2000;;;;;;null;SENT.CIV. NR.397/26.04.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;13308089;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13308097;COMPOSESORATUL KARATNA;Turia;Turia;835;22 Martie     2016;29 Martie     2016;;;;;;null;SENT.CIV.NR.391/26.04.2000;NU;31 Decembrie  2015;527160;31 Decembrie  2015;RADIERE;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014;;NU;NU;NU;;;;;;13308097;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13308100;"COMPOSESORATUL ""TORJAHAGO UTJAN TUL""";Oituz;Oituz;2;18 Martie     2020;18 Martie     2020;;;0756287504;;;null;SENT.CIV.NR.410/03.05.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;01-01-2005;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;A1;A;1;;13308100;0;9499;16328;34667;0;39179;-4512;11816;0;0;0;11816;0;11816;4819;4819;17200;17200;0;0;12381;12381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4819;4819;17200;17200;0;0;12381;12381;0;;Activitati ale altor organizatii n.c.a.;Fara activitate economica
2018;13308127;"COMPOSESORATUL ""VALAL DE SUS MOCSAR""";TURIA;PRINCIPALA;835;23 August     2000;28 August     2000;;;;;;null;SENT.CIV.NR.396/26.04.2000;NU;null;527160;28 August     2000;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;13308127;0;9499;0;179;0;17014;-16835;-16835;0;0;0;-16835;0;-16835;0;2500;0;2449;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;2449;0;51;0;0;0;;Activitati ale altor organizatii n.c.a.;Fara activitate economica
2018;13321932;COMPOSESORATUL SATULUI AITA SEACA;Aita Seac«;Aita Seac«;58;17 Februarie  2017;02 Ianuarie   2018;;;;;;null;SENT.CIV.841/21.04.2000;01-03-2017;null;527016;01 Septembrie 2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;13321932;210;9499;736331;287022;0;32733;254289;990620;386138;0;0;594182;10300;604482;0;219335;0;126454;0;92881;0;0;0;0;0;0;0;0;0;0;0;358208;0;761647;0;0;0;403439;0;577543;0;888101;0;0;0;310558;8;8;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;13451738;COMPOSESORATUL SATULUI BICFALAU;Bicfal«u;Bicfal«u;27;11 Octombrie  2018;11 Octombrie  2018;;;0740018594;;;null;SENT.CIV. NR.993/05.05.2000;NU;null;527131;18 Octombrie  2000;INREGISTRAT;COVASNA;01-01-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;13451738;210;9499;10920;411716;0;82722;293926;304846;0;0;35068;304846;0;304846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278427;0;158744;0;119683;0;0;0;278427;0;158744;0;119683;0;0;0;0;Activitati ale altor organizatii n.c.a.;Silvicultura si alte activitati forestiere
2018;13510842;COMPOSESORATUL -URBERES - KOZBIRTOKOSSAG LISNAU;Lisn«u;Lisn«u;26;02 Decembrie  2019;03 Decembrie  2019;;;;;;null;SENT.CIV.NR.1002/05.05.2000;NU;null;527132;09 Noiembrie  2000;INREGISTRAT;COVASNA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;13510842;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13554377;COMPOSESORATUL KONYA CSOPORT;Z«bala;Z«bala;483;08 Iunie      2015;02 Ianuarie   2018;;;375275;;;null;381/26.04.2000;01-02-2008;null;527190;27 Noiembrie  2000;INREGISTRAT;COVASNA;01-01-2007;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-04-2012;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;13554377;210;9412;0;1750935;0;1462118;288817;288817;0;0;0;288817;0;288817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;912645;0;893883;0;18762;0;0;0;912645;0;893883;0;18762;0;0;0;0;Activitati ale organizatiilor profesionale;Silvicultura si alte activitati forestiere
2018;13579959;COMPOSESORATELE UNIFICATE DIN MALNAS;Malna≠;Malna≠;142;02 Noiembrie  2017;02 Ianuarie   2018;;;355307;;;null;741/14.04.2000;01-12-2017;null;527117;08 Decembrie  2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2012;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017;;01-01-2018;01-01-2018;01-01-2018;;;;;;13579959;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13602083;"COMPOSESORATUL "" BESENYO """;P«dureni;P«dureni;19;08 Septembrie 2006;18 Septembrie 2006;;;;;;null;369/25.04.2000;NU;null;527122;18 Decembrie  2000;INREGISTRAT;COVASNA;18-12-2000;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;NU;NU;NU;;;;;;13602083;0;9499;3000;162894;0;42247;120647;123647;0;0;0;123647;0;123647;0;42197;0;21446;0;20751;0;0;0;0;0;0;0;0;0;0;0;56880;0;0;0;56880;0;0;0;99077;0;21446;0;77631;0;0;1;;Activitati ale altor organizatii n.c.a.;Fara activitate economica
2018;13602121;COMPOSESORATUL LUNGA - NYUJTODI KOZBIRTOKOSSAG;Lunga;Lunga;440;05 Mai        2009;06 Mai        2009;;;;;;null;389/26.04.2000;NU;null;525401;18 Decembrie  2000;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;NU;NU;NU;;;;;;13602121;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK
2018;13602130;COMPOSESORATUL PADURILOR SI PASUNILOR VALEA SCURTA;Valea Scurt«;Valea Scurt«;132;01 Aprilie    2019;01 Aprilie    2019;;;366798;;;null;346/18.04.2000;01-09-2001;null;527144;18 Decembrie  2000;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;;01-01-2018;01-01-2018;01-01-2018;;;;;;13602130;9499;9499;89780;190463;0;303191;-112728;-22948;0;0;0;-22948;0;-22948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333935;0;464475;0;0;0;130540;0;333935;0;464475;0;0;0;130540;0;2;Activitati ale altor organizatii n.c.a.;Activitati ale altor organizatii n.c.a.
2018;13602148;COMPOSESORATUL DOBOLII DE JOS INFRATIREA - KOZBIRTOKOSSAG;Dobolii de Jos;Dobolii de Jos;116;29 Iulie      2019;29 Iulie      2019;;;0724604022;;;null;994/05.05.2000;NU;null;527106;18 Decembrie  2000;INREGISTRAT;COVASNA;01-01-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;;01-01-2018;01-01-2018;01-01-2018;;;;;;13602148;9499;9499;0;22813;0;24306;-1493;-1493;0;0;0;-1493;0;-1493;0;100180;0;100180;0;0;0;0;0;0;0;0;0;0;0;0;0;51825;0;80562;0;0;0;28737;0;152005;0;180742;0;0;0;28737;0;1;Activitati ale altor organizatii n.c.a.;Activitati ale altor organizatii n.c.a.
